t,yr,IM_a,IM_b,shootP,litterP,ROP_a,LOP_a,PIP_a,DIP_a,rootP,ROP_b,LOP_b,PIP_b,DIP_b,d_IM_a,d_IM_b,d_shootP,d_litterP,d_ROP_a,d_LOP_a,d_PIP_a,d_DIP_a,d_rootP,d_ROP_b,d_LOP_b,d_PIP_b,d_DIP_b,r_sed_IM,r_sed_OM,r_diffus,r_decay_litter,r_decay_labile,r_decay_refrac,r_mort_shoot,r_mort_root,r_adsorp,r_assim,shootM,rootM,BM,litterM,OM_a,OM_b,TM_a,TM_b,TP,H_b,Z_a,Z_w,H_w,H_a,LOI_a,LOI_b,BD_b,PD_a,PD_b,phi_a,phi_b,V_pore_a,V_pore_b,V_w_b,V_w_a,V_w,d_V_w,TW,Q_ET,Q_precip,Q_ground,Q_in,Q_out
6.98928,0.01913561,0.1301007,29038.72,0.02578586,0.000103711,4.19263e-05,0.0001590579,0.0004241283,0.1803848,1.017564,7.254065,0.01308984,7.043244,0.05104896,-0.01342922,0.01670673,0.002907337,2.313221e-05,1.502067e-07,-7.652845e-07,-4.377925e-05,0.01542207,0.00198034,0.0001908704,0.000641039,-0.02338185,0.001732774,0.1284138,0.01089572,0.3127,0.009346817,0.009346817,0,0.0009346817,0.0009346817,-0.2497627,0.005619281,25.78586,1017.564,1043.35,0.103711,26.09056,8284.719,26.22066,37323.44,15.58591,0.1120596,0.0120596,0.5019309,0.4898713,-0.0120596,0.9950382,0.221971,333067.7,2047891,2047891,1,0.8373606,-0.0120596,0.0938343,0.0938343,0.4898713,0.5837056,0.002142395,19.00162,0.005057611,0.0002703369,0,0.0004898713,0.00149303
6.98928,0.01913561,0.1301008,29038.72,0.02578583,0.0001037108,4.19263e-05,0.0001590579,0.0004241285,0.1803847,1.017564,7.254065,0.01308983,7.043244,0.05104896,-0.01342922,0.01670674,0.002907337,2.313218e-05,1.502067e-07,-7.65285e-07,-4.377927e-05,0.01542207,0.00198034,0.0001908704,0.000641039,-0.02338186,0.001732782,0.1284138,0.01089572,0.3127,0.009346817,0.009346817,0,0.0009346817,0.0009346817,-0.2497628,0.005619281,25.78583,1017.564,1043.35,0.1037108,26.09052,8284.719,26.22063,37323.44,15.58591,0.1120596,0.0120596,0.5019309,0.4898713,-0.0120596,0.9950382,0.221971,333067.7,2047891,2047891,1,0.8373606,-0.0120596,0.0938343,0.0938343,0.4898713,0.5837056,0.002142395,19.00162,0.005057611,0.0002703369,0,0.0004898713,0.00149303
7.000724,0.01916694,0.1299472,29038.72,0.02581903,0.0001039751,4.192802e-05,0.0001590492,0.0004236278,0.1805611,1.017587,7.254067,0.01309716,7.042977,0.05106878,-0.01337795,0.01668907,0.002896334,2.307333e-05,1.569135e-07,-7.326234e-07,-4.361211e-05,0.01540866,0.001972845,0.0001901566,0.0006385771,-0.02334112,0.001728455,0.1284296,0.01089706,0.3122901,0.009311542,0.009311542,0,0.0009311542,0.0009311542,-0.2493271,0.005597775,25.81903,1017.587,1043.406,0.1039751,26.12398,8284.751,26.25393,37323.47,15.58591,0.11206,0.01205998,0.501871,0.489811,-0.01205998,0.9950504,0.2219716,333066.9,2047890,2047890,1,0.8373609,-0.01205998,0.09383465,0.09383465,0.489811,0.5836457,0.002223928,18.94573,0.005027194,0.000253908,0,0.0004941169,0.001487956
7.000724,0.01916694,0.1299474,29038.72,0.02581904,0.0001039752,4.192806e-05,0.0001590494,0.0004236285,0.1805611,1.017587,7.254067,0.01309716,7.042977,0.05106876,-0.01337797,0.01668909,0.002896334,2.307334e-05,1.56913e-07,-7.326268e-07,-4.361219e-05,0.01540863,0.001972845,0.0001901566,0.0006385771,-0.02334115,0.001728503,0.1284296,0.01089706,0.3122898,0.009311542,0.009311542,0,0.0009311542,0.0009311542,-0.2493274,0.005597775,25.81904,1017.587,1043.406,0.1039752,26.12399,8284.751,26.25394,37323.47,15.58591,0.11206,0.01205998,0.501871,0.489811,-0.01205998,0.9950504,0.2219716,333066.9,2047890,2047890,1,0.8373609,-0.01205998,0.09383465,0.09383465,0.489811,0.5836457,0.002223928,18.94573,0.005027194,0.000253908,0,0.0004941169,0.001487956
7.012168,0.01919827,0.1297946,29038.72,0.02585212,0.0001042389,4.192989e-05,0.0001590412,0.0004231303,0.1807374,1.017609,7.25407,0.01310445,7.04271,0.05108852,-0.01284353,0.0166686,0.002900292,2.313351e-05,2.599837e-07,-3.222996e-07,-4.18699e-05,0.01540858,0.001975541,0.0001904226,0.0006394049,-0.02330054,0.001684796,0.1284229,0.01089649,0.3120755,0.009324369,0.009324369,0,0.0009324369,0.0009324369,-0.248893,0.005605187,25.85212,1017.609,1043.461,0.1042389,26.15733,8284.783,26.28713,37323.5,15.5859,0.1120604,0.01206036,0.5018969,0.4898365,-0.01206036,0.9950624,0.2219723,333066,2047888,2047888,1,0.8373612,-0.01206036,0.093835,0.093835,0.4898365,0.5836715,0.00215699,18.96608,0.005013641,0.0002524546,0,0.0005621766,0.001476551
7.012168,0.01919827,0.1297973,29038.72,0.02585221,0.0001042396,4.193045e-05,0.0001590433,0.0004231393,0.1807375,1.017609,7.25407,0.01310447,7.04271,0.0510883,-0.01284389,0.01666896,0.002900292,2.313358e-05,2.59976e-07,-3.223498e-07,-4.187108e-05,0.01540828,0.001975541,0.0001904226,0.0006394048,-0.02330093,0.001685495,0.1284229,0.01089649,0.312071,0.009324369,0.009324369,0,0.0009324369,0.0009324369,-0.2488973,0.005605186,25.85221,1017.609,1043.462,0.1042396,26.15742,8284.783,26.28722,37323.5,15.5859,0.1120604,0.01206036,0.5018969,0.4898365,-0.01206036,0.9950623,0.2219723,333066,2047888,2047888,1,0.8373612,-0.01206036,0.093835,0.093835,0.4898365,0.5836715,0.00215699,18.96608,0.005013641,0.0002524546,0,0.0005621766,0.001476551
7.023612,0.0192296,0.1296534,29038.72,0.02588542,0.0001045046,4.193401e-05,0.000159042,0.0004226701,0.1809138,1.017632,7.254072,0.01311179,7.042443,0.05110734,-0.01231062,0.01664961,0.002904256,2.319398e-05,3.630226e-07,8.781482e-08,-4.013262e-05,0.01540731,0.001978241,0.000190689,0.0006402336,-0.02326158,0.001643962,0.1284163,0.01089593,0.311843,0.009337213,0.009337213,0,0.0009337213,0.0009337213,-0.2484762,0.005612606,25.88542,1017.632,1043.517,0.1045046,26.1909,8284.815,26.32055,37323.53,15.58589,0.1120607,0.01206074,0.5019228,0.489862,-0.01206074,0.9950741,0.221973,333065.2,2047887,2047887,1,0.8373615,-0.01206074,0.09383535,0.09383535,0.489862,0.5836974,0.002090052,18.98642,0.005000088,0.0002510012,0,0.0006302362,0.001465145
7.023612,0.0192296,0.1296534,29038.72,0.02588542,0.0001045046,4.193401e-05,0.000159042,0.0004226701,0.1809138,1.017632,7.254072,0.01311179,7.042443,0.05110735,-0.01231062,0.01664961,0.002904256,2.319399e-05,3.630226e-07,8.781483e-08,-4.013262e-05,0.01540732,0.001978241,0.000190689,0.0006402336,-0.02326156,0.001643936,0.1284163,0.01089593,0.3118432,0.009337213,0.009337213,0,0.0009337213,0.0009337213,-0.2484761,0.005612606,25.88542,1017.632,1043.517,0.1045046,26.1909,8284.815,26.32055,37323.53,15.58589,0.1120607,0.01206074,0.5019228,0.489862,-0.01206074,0.9950741,0.221973,333065.2,2047887,2047887,1,0.8373615,-0.01206074,0.09383535,0.09383535,0.489862,0.5836974,0.002090052,18.98642,0.005000088,0.0002510012,0,0.0006302362,0.001465145
7.110672,0.01946796,0.1287582,29038.72,0.02613958,0.0001065439,4.199974e-05,0.0001591855,0.0004197519,0.1822548,1.017805,7.254088,0.0131678,7.040431,0.05123671,-0.008280304,0.01652811,0.002934589,2.365871e-05,1.146415e-06,3.204447e-06,-2.699379e-05,0.01538007,0.001998903,0.0001927286,0.0006465734,-0.02298964,0.001375288,0.1283654,0.01089161,0.3098165,0.009435503,0.009435503,0,0.0009435503,0.0009435503,-0.245567,0.005669367,26.13958,1017.805,1043.945,0.1065439,26.44731,8285.061,26.57606,37323.78,15.58585,0.1120636,0.01206363,0.5021196,0.490056,-0.01206363,0.9951551,0.2219781,333058.8,2047876,2047876,1,0.8373638,-0.01206363,0.09383803,0.09383803,0.490056,0.583894,0.001580827,19.14119,0.004896986,0.0002399447,0,0.001147995,0.001378378
7.110672,0.01946796,0.1287571,29038.72,0.02613958,0.0001065441,4.199972e-05,0.0001591853,0.0004197481,0.182254,1.017805,7.254088,0.01316781,7.04043,0.05123878,-0.008280153,0.01652796,0.002934589,2.365871e-05,1.146415e-06,3.20445e-06,-2.69933e-05,0.01538288,0.001998903,0.0001927286,0.0006465733,-0.022986,0.001368828,0.1283654,0.01089161,0.3098588,0.009435503,0.009435503,0,0.0009435503,0.0009435503,-0.2455281,0.005669367,26.13958,1017.805,1043.945,0.1065441,26.44731,8285.061,26.57607,37323.78,15.58585,0.1120636,0.01206363,0.5021196,0.490056,-0.01206363,0.9951551,0.2219781,333058.8,2047876,2047876,1,0.8373638,-0.01206363,0.09383803,0.09383803,0.490056,0.583894,0.001580827,19.14119,0.004896986,0.0002399447,0,0.001147995,0.001378378
7.197732,0.01970631,0.1282117,29038.72,0.02639639,0.0001086241,4.213362e-05,0.0001595999,0.00041797,0.1835922,1.01798,7.254105,0.01322437,7.038441,0.05134569,-0.004296072,0.01645143,0.002965236,2.413279e-05,1.928903e-06,6.314666e-06,-1.400519e-05,0.01532737,0.002019778,0.0001947911,0.0006529752,-0.02275379,0.001168156,0.1283146,0.0108873,0.3074172,0.009534828,0.009534828,0,0.0009534828,0.0009534828,-0.2430439,0.005726679,26.39639,1017.98,1044.376,0.1086241,26.70675,8285.31,26.83496,37324.03,15.58581,0.1120666,0.01206655,0.5023165,0.49025,-0.01206655,0.9952222,0.2219833,333052.4,2047865,2047865,1,0.8373661,-0.01206655,0.09384073,0.09384073,0.49025,0.5840907,0.001071602,19.29597,0.004793884,0.0002288881,0,0.001665753,0.001291611
7.197732,0.01970631,0.1282097,29038.72,0.0263964,0.0001086245,4.213358e-05,0.0001595997,0.0004179635,0.1835909,1.01798,7.254105,0.01322437,7.038439,0.05134893,-0.004295807,0.01645117,0.002965235,2.41328e-05,1.928904e-06,6.314673e-06,-1.400433e-05,0.01533177,0.002019778,0.0001947911,0.0006529752,-0.02274807,0.001158036,0.1283146,0.0108873,0.3074836,0.009534828,0.009534828,0,0.0009534828,0.0009534828,-0.242983,0.005726679,26.3964,1017.98,1044.376,0.1086245,26.70676,8285.31,26.83497,37324.03,15.58581,0.1120666,0.01206655,0.5023165,0.49025,-0.01206655,0.9952223,0.2219833,333052.4,2047865,2047865,1,0.8373661,-0.01206655,0.09384073,0.09384073,0.49025,0.5840907,0.001071602,19.29597,0.004793884,0.0002288881,0,0.001665753,0.001291611
7.284791,0.01994467,0.1280091,29038.72,0.02665589,0.0001107461,4.233557e-05,0.0001602848,0.0004173097,0.1849236,1.018157,7.254122,0.0132815,7.036469,0.05144013,-0.0003570817,0.01641895,0.0029962,2.461642e-05,2.710526e-06,9.418552e-06,-1.164086e-06,0.01525713,0.002040869,0.000196877,0.0006594395,-0.02254371,0.001004312,0.1282639,0.010883,0.3047644,0.009635198,0.009635198,0,0.0009635198,0.0009635198,-0.2407971,0.005784546,26.65589,1018.157,1044.813,0.1107461,26.96925,8285.561,27.09726,37324.28,15.58578,0.1120695,0.01206951,0.5025135,0.490444,-0.01206951,0.9952759,0.2219885,333045.8,2047854,2047854,1,0.8373684,-0.01206951,0.09384346,0.09384346,0.490444,0.5842874,0.0005623766,19.45074,0.004690782,0.0002178315,0,0.002183511,0.001204844
7.284791,0.01994467,0.1280071,29038.72,0.0266559,0.0001107465,4.233554e-05,0.0001602845,0.0004173032,0.1849226,1.018157,7.254122,0.0132815,7.036468,0.05144262,-0.0003568221,0.01641869,0.0029962,2.461643e-05,2.710527e-06,9.418559e-06,-1.16324e-06,0.01526051,0.002040869,0.000196877,0.0006594395,-0.02253932,0.0009965562,0.1282639,0.010883,0.3048153,0.009635198,0.009635198,0,0.0009635198,0.0009635198,-0.2407504,0.005784546,26.6559,1018.157,1044.813,0.1107465,26.96927,8285.561,27.09728,37324.28,15.58578,0.1120695,0.01206951,0.5025135,0.490444,-0.01206951,0.995276,0.2219885,333045.8,2047854,2047854,1,0.8373684,-0.01206951,0.09384346,0.09384346,0.490444,0.5842874,0.0005623766,19.45074,0.004690782,0.0002178315,0,0.002183511,0.001204844
7.415162,0.02030161,0.1283429,29038.72,0.02704956,0.0001140035,4.276517e-05,0.0001618151,0.0004183979,0.1869043,1.018425,7.254148,0.01336811,7.033549,0.05155884,0.005458215,0.01645202,0.003043169,2.535889e-05,3.87946e-06,1.405489e-05,1.779378e-05,0.01512528,0.002072862,0.0002000446,0.0006692376,-0.02226941,0.0008258941,0.128188,0.01087655,0.3004084,0.009787481,0.009787481,0,0.0009787481,0.0009787481,-0.2378649,0.00587225,27.04956,1018.425,1045.474,0.1140035,27.36814,8285.941,27.49648,37324.66,15.58574,0.112074,0.01207398,0.5028084,0.4907345,-0.01207398,0.9953324,0.2219964,333035.9,2047838,2047838,1,0.8373719,-0.01207398,0.09384761,0.09384761,0.4907345,0.5845821,-0.0002001806,19.68251,0.004536388,0.0002012745,0,0.002958847,0.001074911
7.415162,0.02030161,0.1283411,29038.72,0.02704957,0.0001140039,4.276513e-05,0.0001618149,0.0004183921,0.186904,1.018425,7.254148,0.01336811,7.033548,0.0515597,0.005458446,0.01645179,0.003043169,2.53589e-05,3.87946e-06,1.405489e-05,1.779453e-05,0.01512644,0.002072862,0.0002000446,0.0006692376,-0.0222679,0.0008232109,0.128188,0.01087655,0.3004259,0.009787481,0.009787481,0,0.0009787481,0.0009787481,-0.2378487,0.00587225,27.04957,1018.425,1045.474,0.1140039,27.36815,8285.941,27.49649,37324.66,15.58574,0.112074,0.01207398,0.5028084,0.4907345,-0.01207398,0.9953325,0.2219964,333035.9,2047838,2047838,1,0.8373719,-0.01207398,0.09384761,0.09384761,0.4907345,0.5845821,-0.0002001806,19.68251,0.004536388,0.0002012745,0,0.002958847,0.001074911
7.545532,0.02065854,0.1294245,29038.73,0.02744942,0.0001173599,4.334696e-05,0.0001639484,0.000421924,0.1888647,1.018697,7.254174,0.01345601,7.030659,0.0516623,0.01117644,0.01658085,0.003090868,2.612387e-05,5.046666e-06,1.867744e-05,3.64352e-05,0.01497777,0.002105353,0.0002032658,0.0006791786,-0.0220223,0.0006902177,0.1281121,0.01087012,0.2958366,0.00994217,0.00994217,0,0.000994217,0.000994217,-0.2352256,0.005961227,27.44942,1018.697,1046.147,0.1173599,27.77408,8286.328,27.9035,37325.05,15.58571,0.1120785,0.01207853,0.5031035,0.491025,-0.01207853,0.9953617,0.2220044,333025.9,2047821,2047821,1,0.8373755,-0.01207853,0.09385182,0.09385182,0.491025,0.5848768,-0.0009627378,19.91428,0.004381994,0.0001847174,0,0.003734183,0.0009449789
7.545532,0.02065854,0.1294265,29038.73,0.02744941,0.0001173595,4.3347e-05,0.0001639487,0.0004219305,0.1888666,1.018697,7.254174,0.01345601,7.030661,0.05165777,0.01117618,0.01658111,0.003090868,2.612386e-05,5.046666e-06,1.867743e-05,3.643435e-05,0.01497162,0.002105353,0.0002032658,0.0006791786,-0.02203029,0.0007043581,0.1281121,0.01087012,0.2957435,0.00994217,0.00994217,0,0.000994217,0.000994217,-0.2353108,0.005961227,27.44941,1018.697,1046.147,0.1173595,27.77407,8286.328,27.90349,37325.05,15.58571,0.1120785,0.01207853,0.5031035,0.491025,-0.01207853,0.9953616,0.2220044,333025.9,2047821,2047821,1,0.8373755,-0.01207853,0.09385181,0.09385181,0.491025,0.5848768,-0.0009627378,19.91428,0.004381994,0.0001847174,0,0.003734183,0.0009449789
7.675903,0.02101548,0.131251,29038.73,0.02785552,0.0001208164,4.408093e-05,0.0001666842,0.0004278782,0.1908069,1.018974,7.254201,0.01354521,7.027803,0.05174558,0.01679875,0.0168049,0.003139308,2.691197e-05,6.21227e-06,2.32864e-05,5.476394e-05,0.01480798,0.002138348,0.0002065415,0.0006892639,-0.02181106,0.0006125737,0.1280364,0.01086369,0.2909464,0.0100993,0.0100993,0,0.00100993,0.00100993,-0.2329721,0.006051494,27.85552,1018.974,1046.829,0.1208164,28.1871,8286.72,28.31835,37325.45,15.58569,0.1120832,0.01208315,0.5033986,0.4913154,-0.01208315,0.9953652,0.2220126,333015.7,2047804,2047804,1,0.8373791,-0.01208315,0.09385609,0.09385609,0.4913154,0.5851715,-0.001725295,20.14605,0.0042276,0.0001681604,0,0.004509519,0.0008150463
7.675903,0.02101548,0.1312511,29038.73,0.02785552,0.0001208164,4.408094e-05,0.0001666842,0.0004278787,0.1908075,1.018974,7.254201,0.01354521,7.027803,0.05174409,0.01679874,0.01680492,0.003139308,2.691197e-05,6.21227e-06,2.32864e-05,5.476389e-05,0.01480596,0.002138348,0.0002065415,0.0006892639,-0.02181369,0.0006172223,0.1280364,0.01086369,0.2909157,0.0100993,0.0100993,0,0.00100993,0.00100993,-0.233,0.006051494,27.85552,1018.974,1046.829,0.1208164,28.1871,8286.72,28.31835,37325.45,15.58569,0.1120832,0.01208315,0.5033986,0.4913154,-0.01208315,0.9953652,0.2220126,333015.7,2047804,2047804,1,0.8373791,-0.01208315,0.09385609,0.09385609,0.4913154,0.5851715,-0.001725295,20.14605,0.0042276,0.0001681604,0,0.004509519,0.0008150463
7.806273,0.02137241,0.1338025,29038.73,0.02826799,0.0001243776,4.496673e-05,0.0001700198,0.0004361962,0.1927263,1.019255,7.254228,0.01363573,7.024972,0.05182085,0.02232847,0.01712147,0.003188502,2.772393e-05,7.376399e-06,2.788201e-05,7.279081e-05,0.01463246,0.002171856,0.0002098725,0.0006994953,-0.02161422,0.0005548914,0.1279607,0.01085727,0.2859859,0.01025892,0.01025892,0,0.001025892,0.001025892,-0.2308751,0.006143067,28.26799,1019.255,1047.523,0.1243776,28.60735,8287.119,28.74115,37325.85,15.58568,0.1120878,0.01208784,0.5036938,0.4916059,-0.01208784,0.9953446,0.2220209,333005.3,2047786,2047786,1,0.8373828,-0.01208784,0.09386043,0.09386043,0.4916059,0.5854664,-0.002487852,20.37782,0.004073206,0.0001516033,0,0.005284854,0.0006851138
7.806273,0.02137241,0.1338026,29038.73,0.02826799,0.0001243776,4.496673e-05,0.0001700198,0.0004361966,0.1927265,1.019255,7.254228,0.01363573,7.024973,0.05182048,0.02232845,0.01712148,0.003188502,2.772393e-05,7.376399e-06,2.788201e-05,7.279076e-05,0.01463195,0.002171856,0.0002098725,0.0006994953,-0.02161488,0.0005560619,0.1279607,0.01085727,0.2859781,0.01025892,0.01025892,0,0.001025892,0.001025892,-0.2308822,0.006143067,28.26799,1019.255,1047.523,0.1243776,28.60735,8287.119,28.74116,37325.85,15.58568,0.1120878,0.01208784,0.5036938,0.4916059,-0.01208784,0.9953446,0.2220209,333005.3,2047786,2047786,1,0.8373828,-0.01208784,0.09386043,0.09386043,0.4916059,0.5854664,-0.002487852,20.37782,0.004073206,0.0001516033,0,0.005284854,0.0006851138
7.9825,0.02185489,0.1383856,29038.73,0.02883583,0.0001293628,4.640515e-05,0.0001754792,0.0004511372,0.1952833,1.019642,7.254266,0.01376024,7.021185,0.05191419,0.02965971,0.01769379,0.003256214,2.886066e-05,8.947876e-06,3.407323e-05,9.669066e-05,0.01439191,0.002217979,0.0002144649,0.0007135603,-0.02136342,0.0004951273,0.1278586,0.01084861,0.2792551,0.0104787,0.0104787,0,0.00104787,0.00104787,-0.2282084,0.006268958,28.83583,1019.642,1048.477,0.1293628,29.18708,8287.668,29.32547,37326.4,15.58569,0.1120943,0.0120943,0.5040929,0.4919986,-0.0120943,0.995281,0.2220323,332991.1,2047762,2047762,1,0.8373878,-0.0120943,0.0938664,0.0938664,0.4919986,0.585865,-0.003518632,20.69111,0.003864505,0.0001292225,0,0.006332908,0.0005094786
7.9825,0.02185489,0.1383859,29038.73,0.02883584,0.0001293629,4.640516e-05,0.0001754793,0.0004511382,0.1952839,1.019642,7.254266,0.01376024,7.021186,0.05191275,0.02965967,0.01769383,0.003256214,2.886066e-05,8.947876e-06,3.407323e-05,9.669053e-05,0.01438997,0.002217979,0.0002144649,0.0007135603,-0.02136595,0.0004995963,0.1278586,0.01084861,0.2792255,0.0104787,0.0104787,0,0.00104787,0.00104787,-0.2282354,0.006268958,28.83584,1019.642,1048.477,0.1293629,29.18708,8287.668,29.32547,37326.4,15.58569,0.1120943,0.0120943,0.5040929,0.4919986,-0.0120943,0.995281,0.2220323,332991.1,2047762,2047762,1,0.8373878,-0.0120943,0.0938664,0.0938664,0.4919986,0.585865,-0.003518632,20.69111,0.003864505,0.0001292225,0,0.006332908,0.0005094786
8.158727,0.02233738,0.1442466,29038.74,0.02941574,0.0001345523,4.812031e-05,0.0001820277,0.0004702439,0.1977977,1.020037,7.254304,0.01388725,7.017441,0.05199853,0.02445556,0.01846327,0.003216084,2.905686e-05,8.041889e-06,3.040728e-05,7.972514e-05,0.01396577,0.002190644,0.0002119792,0.0007040495,-0.02112887,0.0007641903,0.127998,0.01086043,0.2706914,0.01035149,0.01035149,0,0.001035149,0.001035149,-0.2257217,0.006187101,29.41574,1020.037,1049.452,0.1345523,29.78044,8288.228,29.92468,37326.96,15.58572,0.1121009,0.01210089,0.5035637,0.4914628,-0.01210089,0.9951797,0.222044,332976.5,2047738,2047738,1,0.837393,-0.01210089,0.0938725,0.0938725,0.4914628,0.5853353,-0.004934063,20.51059,0.00405738,0.0001068416,0,0.005741745,0.0004914628
8.158727,0.02233738,0.1433383,29038.74,0.02940772,0.00013448,4.793857e-05,0.0001813056,0.0004672829,0.197785,1.020031,7.254303,0.0138855,7.017441,0.05201972,0.02457273,0.01834701,0.003216093,2.904931e-05,8.044045e-06,3.042332e-05,8.010711e-05,0.01399497,0.00219065,0.0002119759,0.0007040546,-0.02109211,0.0006978342,0.127998,0.01086043,0.2711424,0.01035149,0.01035149,0,0.001035149,0.001035149,-0.2253262,0.006187181,29.40772,1020.031,1049.439,0.13448,29.77144,8288.22,29.91478,37326.96,15.5857,0.1121008,0.0121008,0.5035636,0.4914628,-0.0121008,0.9952084,0.2220438,332976.7,2047738,2047738,1,0.8373929,-0.0121008,0.09387242,0.09387242,0.4914628,0.5853352,-0.004934063,20.51059,0.00405738,0.0001068416,0,0.005741745,0.0004914628
8.087755,0.02214307,0.1417356,29038.73,0.02918072,0.000132437,4.739633e-05,0.0001792599,0.0004620581,0.1967907,1.019877,7.254288,0.01383579,7.018944,0.0519644,0.02712043,0.01813239,0.003236986,2.902069e-05,8.517039e-06,3.232303e-05,8.841259e-05,0.01414445,0.002204881,0.0002132915,0.0007089128,-0.02122356,0.0006434578,0.1279311,0.01085476,0.2741989,0.01041798,0.01041798,0,0.001041798,0.001041798,-0.2267249,0.006229186,29.18072,1019.877,1049.057,0.132437,29.53981,8288.001,29.68155,37326.74,15.5857,0.1120982,0.01209822,0.503818,0.4917198,-0.01209822,0.9952248,0.2220393,332982.4,2047748,2047748,1,0.8373909,-0.01209822,0.09387003,0.09387003,0.4917198,0.5855898,-0.004346947,20.60522,0.003961873,0.0001158551,0,0.006052607,0.0004917198
8.087755,0.02214307,0.1413741,29038.73,0.02917756,0.000132409,4.73243e-05,0.0001789735,0.0004608797,0.1967855,1.019874,7.254288,0.0138351,7.018944,0.05197324,0.02716703,0.01808615,0.003236989,2.901769e-05,8.517893e-06,3.232941e-05,8.856453e-05,0.01415662,0.002204883,0.0002132902,0.0007089149,-0.02120822,0.000615789,0.1279311,0.01085476,0.2743865,0.01041798,0.01041798,0,0.001041798,0.001041798,-0.2265599,0.006229218,29.17756,1019.874,1049.052,0.132409,29.53626,8287.998,29.67764,37326.73,15.5857,0.1120982,0.01209818,0.503818,0.4917198,-0.01209818,0.9952363,0.2220392,332982.5,2047748,2047748,1,0.8373909,-0.01209818,0.09387,0.09387,0.4917198,0.5855898,-0.004346947,20.60522,0.003961873,0.0001158551,0,0.006052607,0.0004917198
8.003551,0.02191253,0.1390194,29038.73,0.02890447,0.0001299719,4.65955e-05,0.0001762043,0.0004532033,0.1955864,1.019688,7.25427,0.01377528,7.020736,0.05192355,0.03024781,0.01777388,0.003261958,2.897786e-05,9.080077e-06,3.45912e-05,9.860785e-05,0.01435731,0.002221891,0.0002148602,0.0007147257,-0.02133665,0.0004998633,0.1278518,0.01084803,0.2783849,0.01049742,0.01049742,0,0.001049742,0.001049742,-0.2279242,0.006279465,28.90447,1019.688,1048.593,0.1299719,29.25724,8287.734,29.39626,37326.47,15.58569,0.1120951,0.01209508,0.5041198,0.4920247,-0.01209508,0.9952708,0.2220337,332989.3,2047760,2047760,1,0.8373885,-0.01209508,0.09386713,0.09386713,0.4920247,0.5858918,-0.003650369,20.71749,0.003848559,0.000126549,0,0.006421428,0.0004920247
